Symbol,Date,Close,Label,Yes_Close,Actual_Close
A,2024-04-23,135.74754151663592,0.3191953599452972,132.92088317871094,138.1718292236328
A,2024-04-24,135.71377903717712,0.6594953536987305,138.1718292236328,136.47447204589844
A,2024-04-25,135.83678011487018,0.4513392448425293,136.47447204589844,135.3627166748047
A,2024-04-26,136.17776657873628,0.1487080007791519,135.3627166748047,136.7226104736328
A,2024-04-29,136.3861643469172,0.7213914394378662,136.7226104736328,138.55892944335938
A,2024-04-30,136.62209864584293,0.6125969886779785,138.55892944335938,136.0277557373047
A,2024-05-01,136.75009934901846,0.5494701266288757,136.0277557373047,137.6655731201172
A,2024-05-02,136.98428420780965,0.7208016514778137,137.6655731201172,136.50424194335938
A,2024-05-03,137.23255034454633,0.0327974371612072,136.50424194335938,138.41998291015625
A,2024-05-06,137.54907037358998,0.099978469312191,138.41998291015625,139.5714111328125
A,2024-05-07,137.95569514524823,0.8774116039276123,139.5714111328125,140.22653198242188
A,2024-05-08,138.56832506843284,0.8442338109016418,140.22653198242188,141.74522399902344
A,2024-05-09,139.41943626956254,0.7154340744018555,141.74522399902344,144.06793212890625
A,2024-05-10,140.30232039078237,0.8093309998512268,144.06793212890625,148.65380859375
A,2024-05-13,141.28227271240712,0.9305320978164672,148.65380859375,146.6685791015625
A,2024-05-14,142.47540803552192,0.1625770181417465,146.6685791015625,150.16259765625
A,2024-05-15,143.70585617248616,0.7455339431762695,150.16259765625,152.94190979003906
A,2024-05-16,144.83397921295497,0.6160794496536255,152.94190979003906,153.1702117919922
A,2024-05-17,145.95538749055456,0.9760370850563048,153.1702117919922,153.09078979492188
A,2024-05-20,146.8762619048916,0.3136322200298309,153.09078979492188,153.49777221679688
A,2024-05-21,147.55974415352418,0.9497306942939758,153.49777221679688,152.53494262695312
A,2024-05-22,147.88049199622623,0.1775749176740646,152.53494262695312,151.7408447265625
A,2024-05-23,148.03795018401976,0.0769836232066154,151.7408447265625,149.43798828125
A,2024-05-24,147.8487105004492,0.1625721007585525,149.43798828125,149.54718017578125
A,2024-05-28,147.24244373696953,0.4522218108177185,149.54718017578125,147.11526489257812
A,2024-05-29,144.95266672012028,0.0840201079845428,147.11526489257812,144.40542602539062
A,2024-05-30,142.1804215563693,0.0613194815814495,144.40542602539062,130.4492950439453
A,2024-05-31,139.70239105994688,0.6828761100769043,130.4492950439453,129.44676208496094
A,2024-06-03,137.57147006786136,0.3512817621231079,129.44676208496094,130.42941284179688
A,2024-06-04,136.0048121246532,0.9202464818954468,130.42941284179688,129.8834991455078
A,2024-06-05,134.8966018292449,0.2088605016469955,129.8834991455078,132.573486328125
A,2024-06-06,134.0855476617835,0.9545224905014038,132.573486328125,131.8389434814453
A,2024-06-07,133.59934051537857,0.8360785245895386,131.8389434814453,131.9977569580078
A,2024-06-10,133.19726943348223,0.8520706295967102,131.9977569580078,132.04739379882812
A,2024-06-11,132.94902902380636,0.784544825553894,132.04739379882812,131.1342010498047
A,2024-06-12,132.59532481621727,0.0118061928078532,131.1342010498047,132.1764373779297
A,2024-06-13,132.17069967768475,0.1673512905836105,132.1764373779297,129.60556030273438
A,2024-06-14,131.91300028532078,0.0456807054579257,129.60556030273438,128.89088439941406
A,2024-06-17,131.83906928826354,0.6366799473762512,128.89088439941406,130.85626220703125
A,2024-06-18,131.7913112877286,0.8418515920639038,130.85626220703125,133.90357971191406
A,2024-06-20,131.5878016611,0.9221576452255248,133.90357971191406,131.74961853027344
A,2024-06-21,131.63740343432573,0.2347250282764434,131.74961853027344,132.26577758789062
A,2024-06-24,131.82015132288734,0.8665540218353271,132.26577758789062,134.08224487304688
A,2024-06-25,131.94027954545754,0.3965506851673126,134.08224487304688,133.6951446533203
A,2024-06-26,131.79122553085926,0.3877196013927459,133.6951446533203,132.10694885253906
A,2024-06-27,130.50487249077287,0.3549244701862335,132.10694885253906,129.8338623046875
A,2024-06-28,129.55383738548926,0.0180541202425956,129.8338623046875,128.67251586914062
A,2024-07-01,128.67192231689296,0.3008103370666504,128.67251586914062,126.45897674560548
A,2024-07-02,127.99457168441812,0.2863414883613586,126.45897674560548,125.08264923095705
A,2024-07-03,127.45339438476684,0.1438127309083938,125.08264923095705,125.4307098388672
A,2024-07-05,126.92720738587605,0.7820255160331726,125.4307098388672,125.6693878173828
A,2024-07-08,126.4610759225834,0.7536053657531738,125.6693878173828,125.3710479736328
A,2024-07-09,126.21549397585704,0.1622430831193924,125.3710479736328,124.72464752197266
A,2024-07-10,126.48995026048986,0.2560489177703857,124.72464752197266,126.36550903320312
A,2024-07-11,127.14182252708405,0.6898952722549438,126.36550903320312,130.0947265625
A,2024-07-12,127.8798289932424,0.8382167816162109,130.0947265625,131.49688720703125
A,2024-07-15,128.92104602232305,0.8241522908210754,131.49688720703125,130.28366088867188
A,2024-07-16,129.8698943274385,0.1882024109363556,130.28366088867188,135.3056640625
A,2024-07-17,130.35343443520696,0.6822609901428223,135.3056640625,132.7598419189453
A,2024-07-18,130.64545372668044,0.0898749828338623,132.7598419189453,131.2383270263672
A,2024-07-19,130.90912179715042,0.1160671785473823,131.2383270263672,131.0493927001953
A,2024-07-22,131.05718103206436,0.1215803995728492,131.0493927001953,132.68028259277344
A,2024-07-23,131.19392893591248,0.4584736227989197,132.68028259277344,129.92564392089844
A,2024-07-24,131.5278919121797,0.311440646648407,129.92564392089844,133.4162139892578
A,2024-07-25,132.0700296887676,0.257047563791275,133.4162139892578,134.23165893554688
A,2024-07-26,132.70078003844355,0.7355507612228394,134.23165893554688,136.55868530273438
A,2024-07-29,133.452919236669,0.868615448474884,136.55868530273438,136.61834716796875
A,2024-07-30,134.25333097664543,0.2053280919790268,136.61834716796875,138.71664428710938
A,2024-07-31,135.09423711032375,0.6765894889831543,138.71664428710938,140.6160430908203
A,2024-08-01,135.59355648205064,0.5821555852890015,140.6160430908203,142.06796264648438
A,2024-08-02,135.57084806304965,0.8452776670455933,142.06796264648438,138.26913452148438
A,2024-08-05,135.4934181857234,0.4666816294193268,138.26913452148438,133.9532012939453
A,2024-08-06,135.2499544336697,0.1040282696485519,133.9532012939453,135.50454711914062
A,2024-08-07,135.14630010569954,0.1585077792406082,135.50454711914062,133.21730041503906
A,2024-08-08,135.2023336441257,0.0320392213761806,133.21730041503906,136.00177001953125
A,2024-08-09,135.1652609495104,0.8124532699584961,136.00177001953125,136.1409912109375
A,2024-08-12,135.23903758420283,0.643965482711792,136.1409912109375,134.8482208251953
A,2024-08-13,135.31286567301686,0.0570933781564235,134.8482208251953,136.65811157226562
A,2024-08-14,135.63025184644084,0.6312065124511719,136.65811157226562,135.2758331298828
A,2024-08-15,136.05333336132526,0.1601527631282806,135.2758331298828,139.1144256591797
A,2024-08-16,136.4994320199403,0.5710468292236328,139.1144256591797,139.2635955810547
A,2024-08-19,136.93718653516862,0.7308106422424316,139.2635955810547,139.73098754882812
A,2024-08-20,137.21857197484405,0.6726927757263184,139.73098754882812,138.97520446777344
A,2024-08-21,137.46648650841644,0.2709012627601623,138.97520446777344,139.21388244628906
A,2024-08-22,137.77451660739553,0.6070626974105835,139.21388244628906,139.44259643554688
A,2024-08-23,138.11097510856052,0.5043217539787292,139.44259643554688,140.0889892578125
A,2024-08-26,138.4645506808456,0.370087206363678,140.0889892578125,139.7111053466797
A,2024-08-27,138.7930680959098,0.19626484811306,139.7111053466797,140.31773376464844
A,2024-08-28,139.14377081307202,0.8227242827415466,140.31773376464844,140.27793884277344
A,2024-08-29,139.48371961881912,0.4341199100017547,140.27793884277344,141.7397918701172
A,2024-08-30,139.39129944073238,0.6991811990737915,141.7397918701172,142.1276397705078
A,2024-09-03,139.03159225228956,0.82464200258255,142.1276397705078,138.18959045410156
A,2024-09-04,138.62815763617073,0.3016690015792846,138.18959045410156,137.39402770996094
A,2024-09-05,138.145689489269,0.002660950878635,137.39402770996094,137.59291076660156
A,2024-09-06,137.72079850444152,0.6650205850601196,137.59291076660156,136.4393310546875
A,2024-09-09,137.36639966621078,0.2865170538425445,136.4393310546875,137.3244171142578
A,2024-09-10,137.11761041257114,0.1035664677619934,137.3244171142578,137.26473999023438
A,2024-09-11,136.72173955232802,0.8354815244674683,137.26473999023438,137.9310302734375
A,2024-09-12,136.4945524540749,0.9504536986351012,137.9310302734375,135.63381958007812
A,2024-09-13,136.49689361660785,0.1077369600534439,135.63381958007812,136.54873657226562
A,2024-09-16,136.5672142494659,0.2540161609649658,136.54873657226562,137.54318237304688
A,2024-09-17,136.7179147959555,0.5009118318557739,137.54318237304688,137.5829620361328
A,2024-09-18,137.24358725363027,0.0242367275059223,137.5829620361328,138.2393035888672
A,2024-09-19,137.46519157968942,0.9472435712814332,138.2393035888672,141.16299438476562
A,2024-09-20,137.59203456512887,0.6230370402336121,141.16299438476562,139.3133087158203
A,2024-09-23,137.85382456016032,0.3487758338451385,139.3133087158203,139.01498413085938
A,2024-09-24,137.98708215942634,0.1051044464111328,139.01498413085938,141.08343505859375
A,2024-09-25,138.453728163935,0.2838404476642608,141.08343505859375,138.6669158935547
A,2024-09-26,139.22503402245775,0.0010953340679407,138.6669158935547,145.9264678955078
A,2024-09-27,140.1733763620441,0.7540545463562012,145.9264678955078,147.2391357421875
A,2024-09-30,140.96360018594305,0.7289835214614868,147.2391357421875,147.65679931640625
A,2024-10-01,141.65097579644362,0.799766480922699,147.65679931640625,145.97946166992188
A,2024-10-02,142.05033696126884,0.0440195351839065,145.97946166992188,145.9595489501953
A,2024-10-03,142.3605367090422,0.6147618293762207,145.9595489501953,143.97743225097656
A,2024-10-04,142.47888118873016,0.0939237624406814,143.97743225097656,144.39576721191406
A,2024-10-07,142.57705565274955,0.219825193285942,144.39576721191406,143.32003784179688
A,2024-10-08,142.71999520256395,0.2193339467048645,143.32003784179688,144.0371856689453
A,2024-10-09,142.5918401370236,0.9082033634185792,144.0371856689453,144.2264404296875
A,2024-10-10,142.46229581019998,0.1453068703413009,144.2264404296875,142.1746063232422
A,2024-10-11,142.3401008470787,0.0987631604075431,142.1746063232422,143.25033569335938
A,2024-10-14,142.3594218697408,0.633213222026825,143.25033569335938,143.67861938476562
A,2024-10-15,141.8408243537865,0.5957463979721069,143.67861938476562,144.00730895996094
A,2024-10-16,141.06910686229094,0.5240112543106079,144.00730895996094,138.55897521972656
A,2024-10-17,140.37244378284095,0.5822529196739197,138.55897521972656,136.87567138671875
A,2024-10-18,139.64379339112747,0.3467389345169067,136.87567138671875,138.28009033203125
A,2024-10-21,138.58664273572367,0.5354939103126526,138.28009033203125,136.21827697753906
A,2024-10-22,137.4725495190787,0.3440276384353637,136.21827697753906,132.93136596679688
A,2024-10-23,136.27855662727052,0.1623427122831344,132.93136596679688,132.5030517578125
A,2024-10-24,135.15510733618066,0.0575716085731983,132.5030517578125,130.17233276367188
A,2024-10-25,134.25104126823408,0.0660866349935531,130.17233276367188,129.67431640625
A,2024-10-28,133.58883529888453,0.065662033855915,129.67431640625,131.01895141601562
A,2024-10-29,133.07332503022644,0.0353550091385841,131.01895141601562,130.71018981933594
A,2024-10-30,132.5488017146008,0.9134182929992676,130.71018981933594,130.96917724609375
A,2024-10-31,132.7849589813868,0.4484094083309173,130.96917724609375,129.7938232421875
A,2024-11-01,133.48388604218735,0.2154711633920669,129.7938232421875,136.32785034179688
A,2024-11-04,134.4222634335565,0.0479619763791561,136.32785034179688,139.09683227539062
A,2024-11-05,135.12108758611384,0.3921549022197723,139.09683227539062,139.8538360595703
A,2024-11-06,135.74013212312502,0.7112098336219788,139.8538360595703,137.2342529296875
A,2024-11-07,136.02201495264262,0.0084779290482401,137.2342529296875,139.07691955566406
A,2024-11-08,135.53256619657668,0.1116024553775787,139.07691955566406,136.1385955810547
A,2024-11-11,135.13439705223527,0.2836486995220184,136.1385955810547,133.32977294921875
A,2024-11-12,134.7933934369953,0.122659258544445,133.32977294921875,133.14051818847656
A,2024-11-13,134.15716322336857,0.1047883704304695,133.14051818847656,133.74810791015625
A,2024-11-14,133.09011622524304,0.9147694706916808,133.74810791015625,129.70419311523438
A,2024-11-15,132.00676684625614,0.2809574007987976,129.70419311523438,126.5666732788086
A,2024-11-18,130.85638132250688,0.2272742241621017,126.5666732788086,126.4172592163086
A,2024-11-19,130.00767131371867,0.4226745665073395,126.4172592163086,125.192138671875
A,2024-11-20,129.56629785860423,0.7304596304893494,125.192138671875,128.0607452392578
A,2024-11-21,129.62280305981176,0.9809058904647828,128.0607452392578,131.5369110107422
A,2024-11-22,129.86131006481764,0.874557375907898,131.5369110107422,133.30984497070312
A,2024-11-25,129.95583986189013,0.7400408387184143,133.30984497070312,133.95729064941406
A,2024-11-26,130.51538628295384,0.5380357503890991,133.95729064941406,133.83773803710938
A,2024-11-27,131.4125918013533,0.8068275451660156,133.83773803710938,137.5928192138672
A,2024-11-29,132.42564627454294,0.8271704316139221,137.5928192138672,137.42349243164062
A,2024-12-02,133.37498339381364,0.7695879340171814,137.42349243164062,139.02711486816406
A,2024-12-03,134.27260912087286,0.5663193464279175,139.02711486816406,138.72830200195312
A,2024-12-04,134.86411712713925,0.6130539178848267,138.72830200195312,139.6446533203125
A,2024-12-05,135.53741145969434,0.5424193143844604,139.6446533203125,137.32388305664062
A,2024-12-06,136.3558921720405,0.2631430327892303,137.32388305664062,140.0231475830078
A,2024-12-09,137.11394859425036,0.7967427968978882,140.0231475830078,143.4296112060547
A,2024-12-10,137.6634100074798,0.8891231417655945,143.4296112060547,141.3677978515625
A,2024-12-11,138.10492924927212,0.0452782325446605,141.3677978515625,140.63075256347656
A,2024-12-12,138.22737290731448,0.1126687824726104,140.63075256347656,140.3518524169922
A,2024-12-13,138.10007541046753,0.2574274837970733,140.3518524169922,138.44940185546875
A,2024-12-16,137.69038054288694,0.0978413522243499,138.44940185546875,137.1246795654297
A,2024-12-17,137.0207909070873,0.1688141226768493,137.1246795654297,135.91949462890625
A,2024-12-18,136.19186500805563,0.2795811295509338,135.91949462890625,132.48313903808594
A,2024-12-19,135.25617180669678,0.1156745627522468,132.48313903808594,132.6624298095703
A,2024-12-20,134.71985692153703,0.3323423266410827,132.6624298095703,133.97718811035156
A,2024-12-23,134.62338044353055,0.9315811395645142,133.97718811035156,134.0668487548828
A,2024-12-24,134.70349451086713,0.5703645944595337,134.0668487548828,135.56089782714844
A,2024-12-26,134.82835651262485,0.7882563471794128,135.56089782714844,135.29197692871094
A,2024-12-27,134.8152700143637,0.8236011862754822,135.29197692871094,135.00311279296875
A,2024-12-30,134.82144450895612,0.7916284799575806,135.00311279296875,133.88754272460938
AAPL,2024-03-13,167.88879113094978,0.7768487334251404,172.41587829589844,170.3257598876953
AAPL,2024-03-14,167.9255136602396,0.0318816825747489,170.3257598876953,172.18695068359375
AAPL,2024-03-15,168.28538877146386,0.248133897781372,172.18695068359375,171.80874633789062
AAPL,2024-03-18,169.0353201453032,0.97666335105896,171.80874633789062,172.90357971191406
AAPL,2024-03-19,170.18091265002246,0.4952566921710968,172.90357971191406,175.25250244140625
AAPL,2024-03-20,170.7060533325908,0.5286777019500732,175.25250244140625,177.83030700683594
AAPL,2024-03-21,170.8727094788462,0.8673838376998901,177.83030700683594,170.5646209716797
AAPL,2024-03-22,170.71033857364395,0.1524465531110763,170.5646209716797,171.4703369140625
AAPL,2024-03-25,170.2874619052146,0.0881645157933235,171.4703369140625,170.04708862304688
AAPL,2024-03-26,170.12036588322198,0.9423732161521912,170.04708862304688,168.91241455078125
AAPL,2024-03-27,169.94674267287027,0.2400879114866256,168.91241455078125,172.49549865722656
AAPL,2024-03-28,169.69248030720402,0.8744814991950989,172.49549865722656,170.67410278320312
AAPL,2024-04-01,169.2578546997283,0.6550729274749756,170.67410278320312,169.2309112548828
AAPL,2024-04-02,168.85674478552252,0.2511340081691742,169.2309112548828,168.0465087890625
AAPL,2024-04-03,168.4769049916434,0.3227028250694275,168.0465087890625,168.8527069091797
AAPL,2024-04-04,168.2185844175626,0.9875395894050598,168.8527069091797,168.026611328125
AAPL,2024-04-05,167.92836575776172,0.0393529906868934,168.026611328125,168.7830352783203
AAPL,2024-04-08,167.77081929612925,0.3159036338329315,168.7830352783203,167.65835571289062
AAPL,2024-04-09,167.50022477002537,0.3228775560855865,167.65835571289062,168.8726043701172
AAPL,2024-04-10,167.82539226662718,0.6781103610992432,168.8726043701172,166.99148559570312
AAPL,2024-04-11,168.65356476353608,0.2024814933538437,166.99148559570312,174.21737670898438
AAPL,2024-04-12,169.40345356875568,0.8811787366867065,174.21737670898438,175.72027587890625
AAPL,2024-04-15,169.69741826709307,0.98099547624588,175.72027587890625,171.87841796875
AAPL,2024-04-16,169.6035402710415,0.2992256283760071,171.87841796875,168.583984375
AAPL,2024-04-17,169.2020188601783,0.21030193567276,168.583984375,167.21046447753906
AAPL,2024-04-18,168.40727691929985,0.2047570049762725,167.21046447753906,166.2549591064453
AAPL,2024-04-19,167.59553590960795,0.1379710882902145,166.2549591064453,164.2245635986328
AAPL,2024-04-22,166.92991878192012,0.4829226732254028,164.2245635986328,165.0605926513672
AAPL,2024-04-23,166.63430809695305,0.3627952933311462,165.0605926513672,166.11561584472656
AAPL,2024-04-24,166.69414538675798,0.967545449733734,166.11561584472656,168.2256622314453
AAPL,2024-04-25,166.92691059945898,0.9668418169021606,168.2256622314453,169.09156799316406
AAPL,2024-04-26,167.66590183802688,0.729850172996521,169.09156799316406,168.50436401367188
AAPL,2024-04-29,168.3168753605265,0.1223063170909881,168.50436401367188,172.68460083007812
AAPL,2024-04-30,168.73169237028637,0.5584498047828674,172.68460083007812,169.52951049804688
AAPL,2024-05-01,169.21900373945184,0.100427396595478,169.52951049804688,168.50436401367188
AAPL,2024-05-02,170.59225322250413,0.0678473114967346,168.50436401367188,172.21682739257812
AAPL,2024-05-03,172.26901696425395,0.5890419483184814,172.21682739257812,182.5181884765625
AAPL,2024-05-06,174.00910862262683,0.4333786070346832,182.5181884765625,180.8560485839844
AAPL,2024-05-07,175.66982399473724,0.1136833503842353,180.8560485839844,181.54278564453125
AAPL,2024-05-08,177.23466064566864,0.03828926384449,181.54278564453125,181.88121032714844
AAPL,2024-05-09,178.5544865109558,0.3584749400615692,181.88121032714844,183.7025909423828
AAPL,2024-05-10,179.8162487789269,0.9649842977523804,183.7025909423828,182.43682861328125
AAPL,2024-05-13,181.09357697218044,0.161752849817276,182.43682861328125,185.6560211181641
AAPL,2024-05-14,182.39176378910324,0.2636729478836059,185.6560211181641,186.8021697998047
AAPL,2024-05-15,183.6980670228552,0.740971028804779,186.8021697998047,189.08450317382807
AAPL,2024-05-16,184.9137984233548,0.9276073575019836,189.08450317382807,189.2041015625
AAPL,2024-05-17,186.03900055922188,0.2490516304969787,189.2041015625,189.2340087890625
AAPL,2024-05-20,187.13647633410275,0.8923432230949402,189.2340087890625,190.40008544921875
AAPL,2024-05-21,188.0154331943533,0.8759564757347107,190.40008544921875,191.7057037353516
AAPL,2024-05-22,188.2618203653689,0.983757734298706,191.7057037353516,190.26055908203125
AAPL,2024-05-23,188.3697601954724,0.3388308584690094,190.26055908203125,186.25401306152344
AAPL,2024-05-24,188.46136786513816,0.0802786722779274,186.25401306152344,189.3436279296875
AAPL,2024-05-28,188.54986802556343,0.0997457057237625,189.3436279296875,189.3536071777344
AAPL,2024-05-29,188.7252365493242,0.3818123042583465,189.3536071777344,189.652587890625
AAPL,2024-05-30,188.95055225357189,0.6473596096038818,189.652587890625,190.6492462158203
AAPL,2024-05-31,189.3988991461416,0.733403742313385,190.6492462158203,191.6060333251953
AAPL,2024-06-03,189.97881145276665,0.8538508415222168,191.6060333251953,193.3800506591797
AAPL,2024-06-04,190.6950426693172,0.7813650965690613,193.3800506591797,193.6989898681641
AAPL,2024-06-05,191.2831990986305,0.329610526561737,193.6989898681641,195.21389770507807
AAPL,2024-06-06,191.86785071158587,0.5892913341522217,195.21389770507807,193.8285522460937
AAPL,2024-06-07,191.9554001728371,0.1697460711002349,193.8285522460937,196.23048400878903
AAPL,2024-06-10,192.3874149049692,0.9819629788398744,196.23048400878903,192.4730987548828
AAPL,2024-06-11,193.5596411761015,0.0521608628332614,192.4730987548828,206.45611572265625
AAPL,2024-06-12,195.41171668345245,0.978069543838501,206.45611572265625,212.35630798339844
AAPL,2024-06-13,197.38936961901624,0.9726305603981018,212.35630798339844,213.5223693847656
AAPL,2024-06-14,199.42806595527745,0.3983017206192016,213.5223693847656,211.7782287597656
AAPL,2024-06-17,201.26305725657548,0.4752950370311737,211.7782287597656,215.94422912597656
AAPL,2024-06-18,202.4281036205128,0.6481736302375793,215.94422912597656,213.5721893310547
AAPL,2024-06-20,202.6109500318067,0.0318130068480968,213.5721893310547,208.97764587402344
AAPL,2024-06-21,202.6161008347944,0.1577009111642837,208.97764587402344,206.79498291015625
AAPL,2024-06-24,202.66191885916723,0.194967970252037,206.79498291015625,207.4427947998047
AAPL,2024-06-25,202.9899384532912,0.8477899432182312,207.4427947998047,208.36968994140625
AAPL,2024-06-26,203.58943232499345,0.4292932450771332,208.36968994140625,212.5356903076172
AAPL,2024-06-27,203.9981194535117,0.7067537903785706,212.5356903076172,213.3828582763672
AAPL,2024-06-28,204.58577924892825,0.3695196509361267,213.3828582763672,209.9144744873047
AAPL,2024-07-01,205.4607062798441,0.1346298158168792,209.9144744873047,216.02395629882807
AAPL,2024-07-02,206.61197460052776,0.4381365180015564,216.02395629882807,219.5321655273437
AAPL,2024-07-03,208.0499567646543,0.9367032051086426,219.5321655273437,220.80789184570312
AAPL,2024-07-05,209.67570911042387,0.9377111792564392,220.80789184570312,225.5818328857422
AAPL,2024-07-08,211.39169274048783,0.46615931391716,225.5818328857422,227.056884765625
AAPL,2024-07-09,213.21185597257883,0.6329691410064697,227.056884765625,227.9139862060547
AAPL,2024-07-10,214.57830866601373,0.4422185719013214,227.9139862060547,232.1995849609375
AAPL,2024-07-11,215.7498112706106,0.9638221263885498,232.1995849609375,226.80772399902344
AAPL,2024-07-12,217.0176182825838,0.0472597815096378,226.80772399902344,229.76776123046875
AAPL,2024-07-15,218.28803616990064,0.1743016988039016,229.76776123046875,233.6148376464844
AAPL,2024-07-16,218.89865464089323,0.6121217608451843,233.6148376464844,234.033447265625
AAPL,2024-07-17,218.7978947179848,0.4924726486206054,234.033447265625,228.1133270263672
AAPL,2024-07-18,218.2957127109925,0.2491764575242996,228.1133270263672,223.42906188964844
AAPL,2024-07-19,217.6414755943134,0.1034809648990631,223.42906188964844,223.55862426757807
AAPL,2024-07-22,217.00830994440216,0.1758991926908493,223.55862426757807,223.2098083496093
AAPL,2024-07-23,215.9495858030184,0.0645337179303169,223.2098083496093,224.2562866210937
AAPL,2024-07-24,214.6007281390732,0.5500985980033875,224.2562866210937,217.8079528808593
AAPL,2024-07-25,213.23600656950745,0.1551058292388916,217.8079528808593,216.7614898681641
AAPL,2024-07-26,211.9838222409763,0.1635753214359283,216.7614898681641,217.2299041748047
AAPL,2024-07-29,210.9623882104788,0.3705803155899048,217.2299041748047,217.50897216796875
AAPL,2024-07-30,210.4546580933813,0.9229348301887512,217.50897216796875,218.0670928955078
AAPL,2024-07-31,210.0223453809111,0.2179292142391204,218.0670928955078,221.3361053466797
AAPL,2024-08-01,209.6559714604076,0.3491811156272888,221.3361053466797,217.62857055664065
AAPL,2024-08-02,208.16631099192497,0.0485349521040916,217.62857055664065,219.12353515625
AAPL,2024-08-05,206.1761286926197,0.3795890510082245,219.12353515625,208.5690155029297
AAPL,2024-08-06,204.40703361466865,0.8194016814231873,208.5690155029297,206.5358428955078
AAPL,2024-08-07,203.2767800025932,0.6484560966491699,206.5358428955078,209.1171875
AAPL,2024-08-08,202.82735470499023,0.3400141894817352,209.1171875,212.5954742431641
AAPL,2024-08-09,202.9983954190781,0.4231573045253753,212.5954742431641,215.51568603515625
AAPL,2024-08-12,203.78191343388696,0.6312086582183838,215.51568603515625,217.0522918701172
AAPL,2024-08-13,204.8953950097875,0.6838679313659668,217.0522918701172,220.78407287597656
AAPL,2024-08-14,206.3269209332545,0.8808069229125977,220.78407287597656,221.23309326171875
AAPL,2024-08-15,207.89267990428013,0.7870818376541138,221.23309326171875,224.2265014648437
AAPL,2024-08-16,209.3857884309612,0.491109162569046,224.2265014648437,225.5535888671875
AAPL,2024-08-19,210.79669695293737,0.9204922914505004,225.5535888671875,225.39393615722656
AAPL,2024-08-20,212.04419873329783,0.7162308692932129,225.39393615722656,226.0125732421875
AAPL,2024-08-21,212.9523860457652,0.8277653455734253,226.0125732421875,225.90280151367188
AAPL,2024-08-22,213.7326546559344,0.4965042173862457,225.90280151367188,224.03692626953125
AAPL,2024-08-23,214.397349463528,0.0106864459812641,224.03692626953125,226.3418426513672
AAPL,2024-08-26,214.9987873021981,0.3807290196418762,226.3418426513672,226.6810913085937
AAPL,2024-08-27,215.42295521875937,0.6582364439964294,226.6810913085937,227.5292205810547
AAPL,2024-08-28,215.99035235118285,0.4917737543582916,227.5292205810547,225.9926147460937
AAPL,2024-08-29,216.4822611312795,0.1259913742542266,225.9926147460937,229.28536987304688
AAPL,2024-08-30,216.34462259414224,0.1310915648937225,229.28536987304688,228.49710083007807
AAPL,2024-09-03,215.5945493249038,0.0467849969863891,228.49710083007807,222.28077697753903
AAPL,2024-09-04,214.7721377811988,0.2106395959854126,222.28077697753903,220.3650054931641
AAPL,2024-09-05,213.88488004010023,0.0241340771317482,220.3650054931641,221.89163208007807
AAPL,2024-09-06,212.9068376226508,0.2589452862739563,221.89163208007807,220.3350830078125
